CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
86263,MAC,1105C,MAC 1105C,(GM) College Algebra with Recitation,[REDACTED],MWF | 9:00 AM - 9:50 AM | 57-Petway Hall Room 2050; F | 11:00 AM - 11:50 AM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,OPEN,1,24,25,10
86264,MAC,1105C,MAC 1105C,(GM) College Algebra with Recitation,[REDACTED],MWF | 10:00 AM - 10:50 AM | 59-Biological Sciences Room 2703; S | 12:00 PM - 12:50 PM | 51-Social Sciences Room 1101,Main Campus-UNF,Standard,OPEN,17,8,25,10
84468,MAC,1114,MAC 1114,(GM) Trigonometry,[REDACTED],TR | 12:15 PM - 1:05 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,OPEN,15,20,35,35
85897,MAC,1114,MAC 1114,(GM) Trigonometry,[REDACTED],MW | 9:00 AM - 9:50 AM | 9-Fred Schultz Hall Room 1411,Main Campus-UNF,Standard,OPEN,9,21,30,30
82020,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 8:00 AM - 9:40 AM | 4-Skinner-Jones Hall Room 1702,Main Campus-UNF,Standard,OPEN,2,33,35,35
82021,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 10:00 AM - 11:40 AM | 39-J. Brooks Brown Hall Room 4002A,Main Campus-UNF,Standard,OPEN,2,33,35,35
82022,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 10:00 AM - 11:40 AM | 57-Petway Hall Room 1260,Main Campus-UNF,Standard,OPEN,3,32,35,35
82023,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 11:50 AM - 1:30 PM | 2-Founders Hall Room 1018,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82024,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],MW | 8:00 AM - 9:40 AM | 2-Founders Hall Room 2210,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82025,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],MW | 3:50 PM - 5:30 PM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,OPEN,1,34,35,35
82026,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],MW | 11:50 AM - 1:30 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82324,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],MW | 2:00 PM - 3:40 PM | 2-Founders Hall Room 2010,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82388,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],MW | 10:00 AM - 11:40 AM | 2-Founders Hall Room 2210,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,36,35,35
83385,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],MW | 3:50 PM - 5:30 PM | 2-Founders Hall Room 2010,Main Campus-UNF,Standard,OPEN,13,22,35,35
83951,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 3:50 PM - 5:30 PM | 8-English Hall Room 2054,Main Campus-UNF,Standard,OPEN,4,31,35,35
84073,MAC,1147,MAC 1147,(H)(GM) Precalculus,[REDACTED],MW | 11:50 AM - 1:30 PM | 51-Social Sciences Room 1101,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
84074,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 10:00 AM - 11:40 AM | 8-English Hall Room 2054,Main Campus-UNF,Standard,OPEN,1,34,35,35
84075,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],MW | 8:00 AM - 9:40 AM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
84250,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 10:00 AM - 11:40 AM | 4-Skinner-Jones Hall Room 1702,Main Campus-UNF,Standard,OPEN,3,32,35,35
86277,MAC,1147,MAC 1147,(GM) Precalculus,[REDACTED],TR | 3:50 PM - 5:30 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,18,17,35,10
82414,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],TR | 9:25 AM - 10:40 AM | 2-Founders Hall Room 2216,Main Campus-UNF,Standard,OPEN,5,30,35,35
82432,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],TR | 10:50 AM - 12:05 PM | 2-Founders Hall Room 2010,Main Campus-UNF,Standard,OPEN,1,34,35,35
82483,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],TR | 8:00 AM - 9:15 AM | 2-Founders Hall Room 2216,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82484,MAC,2233,MAC 2233,(H)(GM) Survey of Calculus,[REDACTED],TR | 4:30 PM - 5:45 PM | 2-Founders Hall Room 2002,Main Campus-UNF,Standard,OPEN,1,19,20,20
82485,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],TR | 9:25 AM - 10:40 AM | 2-Founders Hall Room 2010,Main Campus-UNF,Standard,OPEN,3,32,35,35
82601,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],MW | 3:00 PM - 4:15 PM | 14E-Andrew A. Robinson Center Room 2738,Main Campus-UNF,Standard,OPEN,9,11,20,20
82602,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],MW | 1:30 PM - 2:45 PM | 2-Founders Hall Room 2218,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
86182,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],TR | 6:00 PM - 7:15 PM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,OPEN,4,31,35,35
86265,MAC,2233,MAC 2233,(GM) Survey of Calculus,[REDACTED],TR | 6:00 PM - 7:15 PM | 9-Fred Schultz Hall Room 1413,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,32,32,10
82027,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],TR | 8:00 AM - 9:40 AM | 8-English Hall Room 2054,Main Campus-UNF,Standard,OPEN,2,33,35,35
82028,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],TR | 10:00 AM - 11:40 AM | 57-Petway Hall Room 2050,Main Campus-UNF,Standard,OPEN,1,34,35,35
82029,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],MW | 8:00 AM - 9:40 AM | 2-Founders Hall Room 2002,Main Campus-UNF,Standard,OPEN,7,28,35,35
82030,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],MW | 10:00 AM - 11:40 AM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,OPEN,3,32,35,35
82031,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],TR | 10:00 AM - 11:40 AM | 15-John E. Mathews Room 1202,Main Campus-UNF,Standard,OPEN,2,33,35,35
82383,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],TR | 2:00 PM - 3:40 PM | 2-Founders Hall Room 2002,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82968,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],MW | 3:50 PM - 5:30 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,OPEN,2,33,35,35
83042,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],MW | 10:00 AM - 11:40 AM | 2-Founders Hall Room 1017,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,36,36,35
83677,MAC,2311,MAC 2311,(H)(GM) Calculus I,[REDACTED],TR | 3:50 PM - 5:30 PM | 2-Founders Hall Room 2010,Main Campus-UNF,Standard,OPEN,5,30,35,35
83777,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],MW | 2:00 PM - 3:40 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
86278,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],MW | 10:00 AM - 11:40 AM | 57-Petway Hall Room 1280,Main Campus-UNF,Standard,OPEN,4,31,35,10
86361,MAC,2311,MAC 2311,(GM) Calculus I,[REDACTED],TR | 6:00 PM - 7:40 PM | 15-John E. Mathews Room 1202,Main Campus-UNF,Standard,OPEN,16,19,35,10
82032,MAC,2312,MAC 2312,(GM) Calculus II,[REDACTED],MW | 8:00 AM - 9:40 AM | 2-Founders Hall Room 2216,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-2,37,35,35
82382,MAC,2312,MAC 2312,(GM) Calculus II,[REDACTED],TR | 3:50 PM - 5:30 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,OPEN,2,33,35,35
83073,MAC,2312,MAC 2312,(GM) Calculus II,[REDACTED],TR | 10:00 AM - 11:40 AM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,OPEN,1,35,36,35
83778,MAC,2312,MAC 2312,(GM) Calculus II,[REDACTED],TR | 8:00 AM - 9:40 AM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,OPEN,3,32,35,35
83779,MAC,2312,MAC 2312,(GM) Calculus II,[REDACTED],TR | 2:00 PM - 3:40 PM | 2-Founders Hall Room 2010,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
84090,MAC,2312,MAC 2312,(GM) Calculus II,[REDACTED],MW | 10:00 AM - 11:40 AM | 2-Founders Hall Room 2002,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82033,MAC,2313,MAC 2313,(GM) Calculus III,[REDACTED],MW | 11:50 AM - 1:30 PM | 14E-Andrew A. Robinson Center Room 2738,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,20
82034,MAC,2313,MAC 2313,(GM) Calculus III,[REDACTED],TR | 3:50 PM - 5:30 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,OPEN,2,34,36,36
82459,MAC,2313,MAC 2313,(GM) Calculus III,[REDACTED],TR | 3:50 PM - 5:30 PM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,OPEN,2,35,37,37
84102,MAC,2313,MAC 2313,(GM) Calculus III,[REDACTED],MW | 3:50 PM - 5:30 PM | 57-Petway Hall Room 1280,Main Campus-UNF,Standard,OPEN,1,39,40,40
86224,MAC,2313,MAC 2313,(GM) Calculus III,[REDACTED],MW | 10:00 AM - 11:40 AM | 4-Skinner-Jones Hall Room 1701,Main Campus-UNF,Standard,OPEN,13,22,35,10
83780,MAD,3107,MAD 3107,(GM) Discrete Mathematics,[REDACTED],MW | 3:00 PM - 4:15 PM | 15-John E. Mathews Room 1202,Main Campus-UNF,Standard,OPEN,22,13,35,35
83932,MAE,4013,MAE 4013,Teaching Mathematics in the Intermediate Elementary Grades,[REDACTED],T | 4:30 PM - 7:15 PM | 57-Petway Hall Room 1250,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,5
85692,MAE,4013,MAE 4013,Teaching Mathematics in the Intermediate Elementary Grades,[REDACTED],R | 4:30 PM - 7:15 PM | 57-Petway Hall Room 1250,Main Campus-UNF,Standard,OPEN,18,12,30,5
83823,MAN,3025,MAN 3025,Principles of Management,[REDACTED],TR | 3:05 PM - 4:20 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,70,70,5
83985,MAN,3025,MAN 3025,Principles of Management,[REDACTED],MW | 6:00 PM - 7:15 PM | 42-Coggin College of Business Room 1105,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,40,40,5
85982,MAN,3504,MAN 3504,Operations Management,[REDACTED],TR | 12:15 PM - 1:30 PM | 45-Fine Arts Center Room 2403,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,45,45,5
86169,MAN,3504,MAN 3504,Operations Management,[REDACTED],MW | 6:00 PM - 7:15 PM | 2-Founders Hall Room 1018,Main Campus-UNF,Standard,OPEN,2,43,45,5
85842,MAN,4143,MAN 4143,Practical Leadership,[REDACTED],TR | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,8,27,35,5
83340,MAN,4240,MAN 4240,Organizational Behavior,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 1113,Main Campus-UNF,Standard,OPEN,1,39,40,5
83824,MAN,4240,MAN 4240,Organizational Behavior,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 1113,Main Campus-UNF,Standard,OPEN,1,39,40,5
84886,MAN,4294,MAN 4294,Creativity and Innovation in the Workplace,[REDACTED],TR | 3:05 PM - 4:20 PM | 2-Founders Hall Room 2221,Main Campus-UNF,Standard,OPEN,3,17,20,5
86005,MAN,4294,MAN 4294,Creativity and Innovation in the Workplace,[REDACTED],TR | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1101,Main Campus-UNF,Standard,OPEN,5,15,20,5
82090,MAN,4301,MAN 4301,Human Resource Management,[REDACTED],TR | 12:15 PM - 1:30 PM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,OPEN,1,44,45,5
82091,MAN,4301,MAN 4301,Human Resource Management,[REDACTED],TR | 1:40 PM - 2:55 PM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,45,45,5
84071,MAN,4301,MAN 4301,Human Resource Management,[REDACTED],MW | 7:30 PM - 8:45 PM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,OPEN,3,32,35,5
83341,MAN,4334,MAN 4334,Reward Systems Management,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 1105,Main Campus-UNF,Standard,OPEN,10,25,35,5
82790,MAN,4361,MAN 4361,Organizational Staffing,[REDACTED],TR | 1:40 PM - 2:55 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,1,34,35,5
82293,MAN,4583,MAN 4583,Project Management,[REDACTED],TR | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,21,14,35,5
84433,MAN,4600,MAN 4600,International Management,[REDACTED],MW | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,3,57,60,10
86448,MAN,4600,MAN 4600,International Management,[REDACTED],TR | 10:50 AM - 12:05 PM | 42-Coggin College of Business Room 1101,Main Campus-UNF,Standard,OPEN,23,17,40,5
85856,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],TR | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1105,Main Campus-UNF,Standard,OPEN,1,29,30,5
86138,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],MW | 4:30 PM - 5:45 PM | 14D-Andrew A. Robinson Center Room 2001,Main Campus-UNF,Standard,OPEN,10,20,30,5
84760,MAN,4905,MAN 4905,Directed Individual Study in Management,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
85941,MAN,4930,MAN 4930,ST: Fundamentals Negotiations,[REDACTED],TR | 12:15 PM - 1:30 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,8,22,30,5
86465,MAN,4942,MAN 4942,Management Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,14,1,15,5
85843,MAN,6296,MAN 6296,Leading in Organizations,[REDACTED],TR | 7:30 PM - 8:45 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,19,16,35,5
85844,MAN,6296,MAN 6296,Leading in Organizations,[REDACTED],TR | 6:00 PM - 7:15 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,7,28,35,5
84072,MAN,6305,MAN 6305,Human Resource Management,[REDACTED],W | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,15,10,25,5
84638,MAN,6501,MAN 6501,Modeling and Management of Operations,[REDACTED],MW | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,6,24,30,5
85973,MAN,6666,MAN 6666,Applied Intercultural Communication: United States,[REDACTED],R | 10:20 AM - 12:05 PM | 42-Coggin College of Business Room 2004,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,11,11,5
85971,MAN,6726,MAN 6726,Advanced Strategic Management,[REDACTED],T | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 2004,Main Campus-UNF,Standard,OPEN,1,11,12,5
83979,MAN,6943,MAN 6943,Graduate Management Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,1,4,0
82035,MAP,2302,MAP 2302,(GM) Ordinary Differential Equations,[REDACTED],TR | 10:50 AM - 12:05 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,OPEN,4,31,35,35
86007,MAP,2302,MAP 2302,(GM) Ordinary Differential Equations,[REDACTED],TR | 10:50 AM - 12:05 PM | 14E-Andrew A. Robinson Center Room 2743,Main Campus-UNF,Standard,OPEN,2,33,35,35
83290,MAP,4231,MAP 4231,(GM) Operations Research,[REDACTED],TR | 3:05 PM - 4:20 PM | 2-Founders Hall Room 2008,Main Campus-UNF,Standard,OPEN,21,9,30,30
82676,MAR,3023,MAR 3023,Principles of Marketing,[REDACTED],MW | 3:00 PM - 4:15 PM | 42-Coggin College of Business Room 1020,Main Campus-UNF,Standard,OPEN,1,230,231,10
82677,MAR,3023,MAR 3023,Principles of Marketing,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 1101,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,43,43,10
85852,MAR,3522,MAR 3522,The Pursuit of Happiness in a Consumption-Driven World,[REDACTED],MW | 12:00 PM - 1:15 PM | 50-Science &amp; Engineering Room 1202,Main Campus-UNF,Standard,OPEN,4,46,50,10
84435,MAR,3702,MAR 3702,Principles of Digital Transformation in Business,[REDACTED],TR | 10:50 AM - 12:05 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,12,23,35,5
83018,MAR,3930,MAR 3930,Selected Topics in Honors in Marketing,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 2004,Main Campus-UNF,Standard,OPEN,5,10,15,5
82470,MAR,4156,MAR 4156,International Marketing,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,7,28,35,5
85936,MAR,4503,MAR 4503,Consumer Behavior,[REDACTED],MW | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,6,37,43,5
82678,MAR,4613,MAR 4613,Marketing Research and Information,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,31,4,35,5
82714,MAR,4615,MAR 4615,Introduction to Marketing Analytics,[REDACTED],MW | 3:00 PM - 4:15 PM | 42-Coggin College of Business Room 2115,Main Campus-UNF,Standard,OPEN,25,10,35,5
82803,MAR,4721,MAR 4721,Digital Marketing Strategy,[REDACTED],TR | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 2115,Main Campus-UNF,Standard,OPEN,10,14,24,5
85898,MAR,4803,MAR 4803,Strategic Marketing,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,26,10,36,5
85874,MAR,4939,MAR 4939,Professional Development Seminar,[REDACTED],MW | 1:30 PM - 2:45 PM | 2-Founders Hall Room 2221,Main Campus-UNF,Standard,OPEN,8,10,18,5
82166,MAR,4941,MAR 4941,Internship in Marketing and Supply Chain Management,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,14,1,15,5
83147,MAR,6055,MAR 6055,Fundamentals of Marketing,[REDACTED],M | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,10,25,35,5
85960,MAR,6105,MAR 6105,Ethics &amp; Leadership in Marketing,[REDACTED],S | 10:00 AM - 2:00 PM | 42-Coggin College of Business Room 2116,Main Campus-UNF,Standard,OPEN,13,2,15,5
85882,MAR,6616,MAR 6616,Marketing Research,[REDACTED],MW | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 2116,Main Campus-UNF,Standard,OPEN,15,5,20,5
85879,MAR,6805,MAR 6805,Marketing Strategy,[REDACTED],MW | 6:00 PM - 7:15 PM | 14D-Andrew A. Robinson Center Room 2001,Main Campus-UNF,Standard,OPEN,28,15,43,5
82037,MAS,3105,MAS 3105,(GM) Linear Algebra,[REDACTED],TR | 2:00 PM - 3:40 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82314,MAS,3105,MAS 3105,(GM) Linear Algebra,[REDACTED],TR | 3:50 PM - 5:30 PM | 4-Skinner-Jones Hall Room 1702,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,36,35,35
82487,MAS,3105,MAS 3105,(GM) Linear Algebra,[REDACTED],MW | 11:50 AM - 1:30 PM | 8-English Hall Room 2054,Main Campus-UNF,Standard,OPEN,4,31,35,35
83522,MAS,4156,MAS 4156,(GM) Vector Analysis,[REDACTED],MW | 12:00 PM - 1:15 PM | 57-Petway Hall Room 1280,Main Campus-UNF,Standard,OPEN,21,9,30,30
82878,MAS,4301,MAS 4301,(GM) Abstract Algebra I,[REDACTED],MW | 11:50 AM - 1:30 PM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,20,15,35,35
85791,MAS,4900,MAS 4900,Research Experience in Mathematics &ndash; Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
85792,MAS,4900,MAS 4900,Research Experience in Mathematics &ndash; Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
85793,MAS,4900,MAS 4900,Research Experience in Mathematics &ndash; Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
82220,MAS,4932,MAS 4932,Capstone Experience in Mathematics,[REDACTED],T | 10:00 AM - 10:50 AM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,17,3,20,20
82373,MAS,6145,MAS 6145,Advanced Linear Algebra,[REDACTED],TR | 1:40 PM - 2:55 PM | 2-Founders Hall Room 1018,Main Campus-UNF,Standard,OPEN,14,16,30,30
83491,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],TR | 8:00 AM - 9:15 AM | 2-Founders Hall Room 2002; F | 8:00 AM - 8:50 AM | 2-Founders Hall Room 2002,Main Campus-UNF,Standard,OPEN,30,6,36,25
83492,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 9:00 AM - 9:50 AM | 2-Founders Hall Room 2219; TR | 9:25 AM - 10:40 AM | 2-Founders Hall Room 2219,Main Campus-UNF,Standard,OPEN,4,26,30,25
83493,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 10:00 AM - 10:50 AM | 14E-Andrew A. Robinson Center Room 2738; TR | 10:50 AM - 12:05 PM | 14E-Andrew A. Robinson Center Room 2738,Main Campus-UNF,Standard,OPEN,2,18,20,20
83494,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 12:00 PM - 12:50 PM | 9-Fred Schultz Hall Room 1411; TR | 12:15 PM - 1:30 PM | 9-Fred Schultz Hall Room 1411,Main Campus-UNF,Standard,OPEN,3,29,32,25
83495,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],MW | 1:30 PM - 2:45 PM | 9-Fred Schultz Hall Room 1411; F | 3:00 PM - 3:50 PM | 9-Fred Schultz Hall Room 1411,Main Campus-UNF,Standard,OPEN,23,9,32,25
83496,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 1:00 PM - 1:50 PM | 2-Founders Hall Room 2007; MW | 1:30 PM - 2:45 PM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,OPEN,14,21,35,25
83497,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 12:00 PM - 12:50 PM | 2-Founders Hall Room 2007; TR | 12:15 PM - 1:30 PM | 2-Founders Hall Room 2219,Main Campus-UNF,Standard,OPEN,10,20,30,25
83640,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 3:00 PM - 3:50 PM | 9-Fred Schultz Hall Room 1413; TR | 4:30 PM - 5:45 PM | 9-Fred Schultz Hall Room 1413,Main Campus-UNF,Standard,OPEN,24,8,32,25
83665,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 10:00 AM - 10:50 AM | 2-Founders Hall Room 1017; MW | 12:00 PM - 1:15 PM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,OPEN,21,14,35,25
86404,MAT,6908,MAT 6908,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
86491,MAT,6908,MAT 6908,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84047,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
84111,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
84121,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,1
84122,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,1
84123,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
84128,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,0,4,1
85317,MCB,2010,MCB 2010,Microbiology,[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,10,86,96,96
85318,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,3,21,24,24
85319,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 10:00 AM - 11:50 AM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,3,21,24,24
85320,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 1:30 PM - 3:20 PM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,2,22,24,24
85321,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 3:30 PM - 5:20 PM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,2,22,24,24
86262,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],MW | 3:00 PM - 4:50 PM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82313,MCB,3020C,MCB 3020C,Microbial Biology,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 2703; WF | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 2401,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
