CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
84360,NUR,3118L,NUR 3118L,Foundations of Nursing Practice Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,2,37,39,0
84361,NUR,3118L,NUR 3118L,Foundations of Nursing Practice Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,6,33,39,0
85322,NUR,3166,NUR 3166,Intro to Nursing Sci (RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,4,5,0
85139,NUR,3167,NUR 3167,Introduction to Research and Evidence-based Practice,[REDACTED],F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; Online,Main Campus-UNF,Standard,OPEN,5,32,37,0
85140,NUR,3167,NUR 3167,Introduction to Research and Evidence-based Practice,[REDACTED],F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; Online,Main Campus-UNF,Standard,OPEN,5,32,37,0
85141,NUR,3167,NUR 3167,Introduction to Research and Evidence-based Practice,[REDACTED],F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; Online,Main Campus-UNF,Standard,OPEN,5,31,36,0
85142,NUR,3196,NUR 3196,Pathopharmacology I,[REDACTED],M | 8:00 AM - 9:40 AM | 39-J. Brooks Brown Hall Room 4002A,Main Campus-UNF,Standard,OPEN,5,32,37,0
85143,NUR,3196,NUR 3196,Pathopharmacology I,[REDACTED],M | 8:00 AM - 9:40 AM | 39-J. Brooks Brown Hall Room 1002A,Main Campus-UNF,Standard,OPEN,3,34,37,0
85144,NUR,3196,NUR 3196,Pathopharmacology I,[REDACTED],M | 12:00 PM - 1:40 PM | 39-J. Brooks Brown Hall Room 4002A,Main Campus-UNF,Standard,OPEN,5,31,36,0
85145,NUR,3198,NUR 3198,Pathopharmacology II,[REDACTED],T | 8:00 AM - 9:40 AM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,11,31,42,0
85146,NUR,3198,NUR 3198,Pathopharmacology II,[REDACTED],T | 8:00 AM - 9:40 AM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,7,38,45,0
85147,NUR,3198,NUR 3198,Pathopharmacology II,[REDACTED],T | 12:15 PM - 1:55 PM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,11,31,42,0
85148,NUR,3215,NUR 3215,Adult Health I Concepts,[REDACTED],F | 7:55 AM - 11:30 AM | 39A-J. Brooks Brown Hall Addit Room 1034,Main Campus-UNF,Standard,FULL,0,37,37,0
85149,NUR,3215,NUR 3215,Adult Health I Concepts,[REDACTED],F | 7:55 AM - 11:30 AM | 39-J. Brooks Brown Hall Room 2006,Main Campus-UNF,Standard,OPEN,1,36,37,0
85150,NUR,3215,NUR 3215,Adult Health I Concepts,[REDACTED],F | 12:15 PM - 3:50 PM | 39A-J. Brooks Brown Hall Addit Room 1034,Main Campus-UNF,Standard,OPEN,1,35,36,0
85151,NUR,3215L,NUR 3215L,Adult Health I Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,5,32,37,0
85152,NUR,3215L,NUR 3215L,Adult Health I Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,34,37,0
85153,NUR,3215L,NUR 3215L,Adult Health I Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,5,31,36,0
85156,NUR,3226,NUR 3226,Adult Health II Concepts,[REDACTED],F | 12:15 PM - 3:50 PM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,11,31,42,0
86163,NUR,3226,NUR 3226,Adult Health II Concepts,[REDACTED],F | 7:55 AM - 11:30 AM | 59-Biological Sciences Room 1701,Main Campus-UNF,Standard,OPEN,15,70,85,0
85157,NUR,3226L,NUR 3226L,Adult Health II Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,10,32,42,0
85158,NUR,3226L,NUR 3226L,Adult Health II Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,7,38,45,0
85159,NUR,3226L,NUR 3226L,Adult Health II Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,11,31,42,0
85160,NUR,3531,NUR 3531,Psychiatric/Mental Health Nursing Concepts,[REDACTED],M | 12:00 PM - 1:40 PM | 4-Skinner-Jones Hall Room 1702,Main Campus-UNF,Standard,OPEN,5,32,37,0
85161,NUR,3531,NUR 3531,Psychiatric/Mental Health Nursing Concepts,[REDACTED],M | 12:00 PM - 1:40 PM | 39-J. Brooks Brown Hall Room 1002A,Main Campus-UNF,Standard,OPEN,5,32,37,0
85162,NUR,3531,NUR 3531,Psychiatric/Mental Health Nursing Concepts,[REDACTED],M | 8:00 AM - 9:40 AM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,5,31,36,0
85163,NUR,3531L,NUR 3531L,Psychiatric/Mental Health Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,5,32,37,0
85164,NUR,3531L,NUR 3531L,Psychiatric/Mental Health Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,5,32,37,0
85165,NUR,3531L,NUR 3531L,Psychiatric/Mental Health Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,5,31,36,0
85166,NUR,3678,NUR 3678,Nursing Care of Vulnerable Populations,[REDACTED],F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 4002A; Online,Main Campus-UNF,Standard,OPEN,5,32,37,0
85167,NUR,3678,NUR 3678,Nursing Care of Vulnerable Populations,[REDACTED],F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; F | 1:00 PM - 2:40 PM | 39-J. Brooks Brown Hall Room 2006; Online,Main Campus-UNF,Standard,OPEN,5,32,37,0
85168,NUR,3678,NUR 3678,Nursing Care of Vulnerable Populations,[REDACTED],F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 4002A; Online,Main Campus-UNF,Standard,OPEN,5,31,36,0
84362,NUR,3684,NUR 3684,Introduction to Population Health,[REDACTED],W | 12:00 PM - 1:40 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,5,34,39,0
84363,NUR,3684,NUR 3684,Introduction to Population Health,[REDACTED],W | 12:00 PM - 1:40 PM | 39A-J. Brooks Brown Hall Addit Room 1034,Main Campus-UNF,Standard,OPEN,2,37,39,0
85169,NUR,3684,NUR 3684,Introduction to Population Health,[REDACTED],W | 8:00 AM - 9:40 AM | 39-J. Brooks Brown Hall Room 2006,Main Campus-UNF,Standard,OPEN,7,32,39,0
84184,NUR,3816,NUR 3816,Professional Nursing Concepts,[REDACTED],M | 12:00 PM - 2:45 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,6,33,39,0
84185,NUR,3816,NUR 3816,Professional Nursing Concepts,[REDACTED],M | 12:00 PM - 2:45 PM | 39A-J. Brooks Brown Hall Addit Room 1034,Main Campus-UNF,Standard,OPEN,7,32,39,0
84186,NUR,3816,NUR 3816,Professional Nursing Concepts,[REDACTED],M | 8:00 AM - 10:45 AM | 39-J. Brooks Brown Hall Room 2006,Main Campus-UNF,Standard,OPEN,2,37,39,0
86477,NUR,3990L,NUR 3990L,Exp: Clinical Competency/Prac,[REDACTED],Off Main Campus Room OFF-MC,UNF-Deerwood Campus,Independent,OPEN,9,21,30,0
84153,NUR,4168,NUR 4168,Research Translation (RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),FULL,0,23,23,0
85170,NUR,4351,NUR 4351,Pediatric Nursing Concepts,[REDACTED],F | 12:30 PM - 2:10 PM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,OPEN,12,30,42,0
85171,NUR,4351,NUR 4351,Pediatric Nursing Concepts,[REDACTED],F | 12:30 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A,Main Campus-UNF,Standard,OPEN,5,38,43,0
85172,NUR,4351,NUR 4351,Pediatric Nursing Concepts,[REDACTED],F | 9:00 AM - 10:40 AM | 39-J. Brooks Brown Hall Room 1002A,Main Campus-UNF,Standard,OPEN,10,32,42,0
85173,NUR,4351L,NUR 4351L,Pediatric Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,11,31,42,0
85174,NUR,4351L,NUR 4351L,Pediatric Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,8,37,45,0
85175,NUR,4351L,NUR 4351L,Pediatric Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,10,32,42,0
85176,NUR,4491,NUR 4491,Maternity and Women&rsquo;s Health Nursing Concepts,[REDACTED],T | 12:15 PM - 1:55 PM | 39A-J. Brooks Brown Hall Addit Room 1034,Main Campus-UNF,Standard,OPEN,13,29,42,0
85177,NUR,4491,NUR 4491,Maternity and Women&rsquo;s Health Nursing Concepts,[REDACTED],T | 12:15 PM - 1:55 PM | 39-J. Brooks Brown Hall Room 1002A,Main Campus-UNF,Standard,OPEN,4,39,43,0
85178,NUR,4491,NUR 4491,Maternity and Women&rsquo;s Health Nursing Concepts,[REDACTED],T | 8:00 AM - 9:40 AM | 39-J. Brooks Brown Hall Room 1002A,Main Campus-UNF,Standard,OPEN,12,30,42,0
85179,NUR,4491L,NUR 4491L,Maternity and Women&rsquo;s Health Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,13,29,42,0
85180,NUR,4491L,NUR 4491L,Maternity and Women&rsquo;s Health Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,8,37,45,0
85181,NUR,4491L,NUR 4491L,Maternity and Women&rsquo;s Health Nursing Clinical,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,12,30,42,0
82964,NUR,4636C,NUR 4636C,Community Partnerships and Nursing Practice,[REDACTED],F | 12:00 PM - 2:45 PM | 4-Skinner-Jones Hall Room 1701; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,4,30,34,0
82965,NUR,4636C,NUR 4636C,Community Partnerships and Nursing Practice,[REDACTED],F | 12:00 PM - 2:45 PM | 4-Skinner-Jones Hall Room 1702; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,4,34,38,0
84143,NUR,4636C,NUR 4636C,Community Partnerships and Nursing Practice,[REDACTED],F | 8:00 AM - 10:45 AM | 4-Skinner-Jones Hall Room 1701; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,31,34,0
85182,NUR,4815,NUR 4815,Professional Nursing Transformation,[REDACTED],R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; R | 8:00 AM - 9:55 AM | 39-J. Brooks Brown Hall Room 1002A; Online,Main Campus-UNF,Standard,OPEN,2,41,43,0
85183,NUR,4815,NUR 4815,Professional Nursing Transformation,[REDACTED],R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; R | 12:15 PM - 2:10 PM | 39-J. Brooks Brown Hall Room 1002A; Online,Main Campus-UNF,Standard,OPEN,4,39,43,0
85185,NUR,4821,NUR 4821,Clinical Judgment in Nursing,[REDACTED],R | 8:00 AM - 9:40 AM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,6,39,45,0
85186,NUR,4821,NUR 4821,Clinical Judgment in Nursing,[REDACTED],R | 12:15 PM - 1:55 PM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,4,41,45,0
82765,NUR,4827,NUR 4827,Ldrshp Mgmt Concepts (RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),FULL,0,4,4,0
85188,NUR,4828,NUR 4828,Soaring into Professional Nursing,[REDACTED],F | 9:00 AM - 10:40 AM | 4-Skinner-Jones Hall Room 1706; F | 9:00 AM - 10:40 AM | 4-Skinner-Jones Hall Room 1706; F | 9:00 AM - 10:40 AM | 4-Skinner-Jones Hall Room 1706; F | 9:00 AM - 10:40 AM | 4-Skinner-Jones Hall Room 1706; Online,Hybrid - On Campus/Online,Hybrid,OPEN,4,41,45,0
85189,NUR,4828,NUR 4828,Soaring into Professional Nursing,[REDACTED],F | 12:30 PM - 2:10 PM | 4-Skinner-Jones Hall Room 1706; F | 12:30 PM - 2:10 PM | 4-Skinner-Jones Hall Room 1706; F | 12:30 PM - 2:10 PM | 4-Skinner-Jones Hall Room 1706; F | 12:30 PM - 2:10 PM | 4-Skinner-Jones Hall Room 1706; Online,Hybrid - On Campus/Online,Hybrid,OPEN,6,39,45,0
85191,NUR,4888,NUR 4888,Nursing Leadership in Systems of Care,[REDACTED],F | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 1116; F | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 1116; F | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 1116; F | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 1116; F | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 1116; F | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 1116; Online,Hybrid - On Campus/Online,Hybrid,OPEN,4,41,45,0
85192,NUR,4888,NUR 4888,Nursing Leadership in Systems of Care,[REDACTED],F | 8:00 AM - 10:45 AM | 42-Coggin College of Business Room 1116; F | 8:00 AM - 10:45 AM | 42-Coggin College of Business Room 1116; F | 8:00 AM - 10:45 AM | 42-Coggin College of Business Room 1116; F | 8:00 AM - 10:45 AM | 42-Coggin College of Business Room 1116; F | 8:00 AM - 10:45 AM | 42-Coggin College of Business Room 1116; F | 8:00 AM - 10:45 AM | 42-Coggin College of Business Room 1116; Online,Hybrid - On Campus/Online,Hybrid,OPEN,6,39,45,0
84104,NUR,4905,NUR 4905,Senior Problems,[REDACTED],Online,Distance Learning,Online (DL),OPEN,14,16,30,10
84131,NUR,4905,NUR 4905,Senior Problems,[REDACTED],Online,Distance Learning,Online (DL),OPEN,27,3,30,10
86180,NUR,4905,NUR 4905,Senior Problems,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
83280,NUR,4906,NUR 4906,Pro Nursing Transition(RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,19,20,0
82832,NUR,4906L,NUR 4906L,Prof Nsg Trans: Prac (RN-BSN),[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,19,20,0
85194,NUR,4940L,NUR 4940L,Senior Nursing Practicum,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,28,31,0
85195,NUR,4940L,NUR 4940L,Senior Nursing Practicum,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,2,28,30,0
85196,NUR,4940L,NUR 4940L,Senior Nursing Practicum,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,6,24,30,0
82966,NUR,4945C,NUR 4945C,Professional Nursing Integration,[REDACTED],F | 8:00 AM - 10:45 AM | 4-Skinner-Jones Hall Room 1702; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,4,30,34,0
82967,NUR,4945C,NUR 4945C,Professional Nursing Integration,[REDACTED],F | 8:00 AM - 10:45 AM | 42-Coggin College of Business Room 1101; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,4,34,38,0
84144,NUR,4945C,NUR 4945C,Professional Nursing Integration,[REDACTED],F | 12:00 PM - 2:45 PM | 42-Coggin College of Business Room 1101; Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,31,34,0
82411,PAD,4003,PAD 4003,Public Administration,[REDACTED],TR | 1:40 PM - 2:55 PM | 51-Social Sciences Room 1103,Main Campus-UNF,Standard,OPEN,24,16,40,40
85247,PAD,4144,PAD 4144,Nonprofit Management,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,40,40,40
82139,PAD,5700,PAD 5700,Public Administration Research Methods,[REDACTED],T | 6:00 PM - 8:45 PM | Online,Distance Learning,Live Online,OPEN,9,16,25,25
82949,PAD,6060,PAD 6060,Public Administration in Modern Society,[REDACTED],R | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1104,Main Campus-UNF,Standard,OPEN,7,18,25,25
82560,PAD,6142,PAD 6142,Management of Nonprofit Organizations,[REDACTED],M | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Blendflex,OPEN,15,10,25,25
85237,PAD,6207,PAD 6207,Economics and Municipal Finance,[REDACTED],T | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Blendflex,OPEN,14,11,25,30
85238,PAD,6239,PAD 6239,e-Governance,[REDACTED],R | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Blendflex,OPEN,16,9,25,30
82696,PAD,6417,PAD 6417,Human Resources for Public and Nonprofit Management,[REDACTED],W | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1702,Main Campus-UNF,Standard,OPEN,1,24,25,25
85239,PAD,6436,PAD 6436,"Ethics, Leadership and Accountability in Public Service",[REDACTED],W | 6:00 PM - 8:45 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Blendflex,OPEN,19,6,25,30
82136,PCB,3023C,PCB 3023C,Molecular and Cell Biology,[REDACTED],M | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2503; TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,8,16,24,24
82157,PCB,3023C,PCB 3023C,Molecular and Cell Biology,[REDACTED],TR | 10:50 AM - 12:05 PM | 59-Biological Sciences Room 2703; T | 1:00 PM - 4:50 PM | 59-Biological Sciences Room 2503,Main Campus-UNF,Standard,OPEN,16,8,24,24
82814,PCB,3023C,PCB 3023C,Molecular and Cell Biology,[REDACTED],R | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2503; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,7,17,24,24
82857,PCB,3023C,PCB 3023C,Molecular and Cell Biology,[REDACTED],T | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2503; MW | 3:00 PM - 4:15 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,5,19,24,24
83848,PCB,3023C,PCB 3023C,Molecular and Cell Biology,[REDACTED],W | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2503; MW | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83849,PCB,3023C,PCB 3023C,Molecular and Cell Biology,[REDACTED],R | 1:00 PM - 4:50 PM | 59-Biological Sciences Room 2503; MW | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,2,22,24,24
82292,PCB,3043C,PCB 3043C,Ecology,[REDACTED],T | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2506; TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,5,19,24,24
82460,PCB,3043C,PCB 3043C,Ecology,[REDACTED],R | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2506; TR | 1:40 PM - 2:55 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,3,21,24,24
84013,PCB,3043C,PCB 3043C,Ecology,[REDACTED],M | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2506; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,1,23,24,24
84014,PCB,3043C,PCB 3043C,Ecology,[REDACTED],W | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 2506; TR | 3:05 PM - 4:20 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,OPEN,3,21,24,24
82986,PCB,3063,PCB 3063,Genetics,[REDACTED],MW | 1:30 PM - 2:45 PM | 15-John E. Mathews Room 1303,Main Campus-UNF,Standard,OPEN,2,46,48,48
83031,PCB,3063,PCB 3063,Genetics,[REDACTED],TR | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,48,48,48
83251,PCB,3063,PCB 3063,Genetics,[REDACTED],MW | 3:00 PM - 4:15 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,49,48,48
82987,PCB,3063L,PCB 3063L,Genetics Lab,[REDACTED],MW | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 2505,Main Campus-UNF,Standard,OPEN,2,22,24,24
82988,PCB,3063L,PCB 3063L,Genetics Lab,[REDACTED],MW | 11:00 AM - 12:50 PM | 59-Biological Sciences Room 2505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83258,PCB,3063L,PCB 3063L,Genetics Lab,[REDACTED],TR | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 2505,Main Campus-UNF,Standard,OPEN,1,23,24,24
83259,PCB,3063L,PCB 3063L,Genetics Lab,[REDACTED],TR | 11:00 AM - 12:50 PM | 59-Biological Sciences Room 2505,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
83288,PCB,3063L,PCB 3063L,Genetics Lab,[REDACTED],TR | 2:00 PM - 3:50 PM | 59-Biological Sciences Room 2505,Main Campus-UNF,Standard,OPEN,2,22,24,24
83487,PCB,4234,PCB 4234,Biology of Cancer,[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 2703,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,27,27,30
85504,PCB,4253C,PCB 4253C,Developmental Biology,[REDACTED],W | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 3506; TR | 10:50 AM - 12:05 PM | 4-Skinner-Jones Hall Room 1701,Main Campus-UNF,Standard,OPEN,1,21,22,24
85935,PCB,4316C,PCB 4316C,Coastal Ecosystem Ecology,[REDACTED],W | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 1502; TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 3001,Main Campus-UNF,Standard,OPEN,4,6,10,20
83137,PCB,4713C,PCB 4713C,Human Physiology,[REDACTED],M | 9:00 AM - 12:50 PM | 59-Biological Sciences Room 3503; MW | 1:30 PM - 2:45 PM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,OPEN,2,20,22,24
